"id","name","kecamatan_id"
"6302182006","Magalau Hulu","02.18"
"6302192001","Sengayam","02.19"
"6302192002","Mayang Sari","02.19"
"6302192003","Marga Jaya","02.19"
"6302192004","Mangka","02.19"
"6302192005","Batuah","02.19"
"6302202001","Tanjung Lalak Utara","02.20"
"6302202002","Tanjung Lalak Selatan","02.20"
"6302202003","Pulau Kerayaan","02.20"
"6302202004","Kerayaan Utara","02.20"
"6302202005","Pulau Kerasian","02.20"
"6302202006","Pulau Kerumputan","02.20"
"6302202007","Teluk Aru","02.20"
"6302202008","Teluk Kemuning","02.20"
"6302202009","Oka-Oka","02.20"
"6302212001","Tanjung Pelayar","02.21"
"6302212002","Tanjung Sungkai","02.21"
"6302212003","Tanjung Tengah","02.21"
"6302212004","Tanjung Kunyit","02.21"
"6302212005","Teluk Tamiang (Teluk Tamiyang)","02.21"
"6302212006","Gosong Panjang","02.21"
"6302212007","Kampung Baru","02.21"
"6302212008","Tata Mekar","02.21"
"6302212009","Bandar Raya","02.21"
"6302212010","Bangun Rejo","02.21"
"6302221009","Baharu Selatan","02.22"
"6302221010","Kotabaru Tengah","02.22"
"6302221011","Kotabaru Hilir","02.22"
"6302222001","Sebatung","02.22"
"6302222002","Hilir Muara","02.22"
"6302222003","Batuah","02.22"
"6302222004","Baharu Utara","02.22"
"6302222005","Tirawan","02.22"
"6302222006","Gedambaan","02.22"
"6302222007","Sarang Tiung","02.22"
"6302222008","Sigam","02.22"
"6303012001","Bakambat","03.01"
"6303012002","Tanipah","03.01"
"6303012009","Pemurus","03.01"
"6303012010","Simpang Warga","03.01"
"6303012011","Bunipah","03.01"
"6303012012","Aluh-Aluh Besar","03.01"
"6303012013","Aluh Aluh Kecil","03.01"
"6303012014","Podok","03.01"
"6303012015","Handil Bujur","03.01"
"6303012016","Kuin Besar","03.01"
"6303012017","Terapu","03.01"
"6303012019","Labat Muara","03.01"
"6303012022","Pulantan","03.01"
"6303012024","Aluh Aluh Kecil Muara","03.01"
"6303012026","Simpang Warga Dalam","03.01"
"6303012027","Kuin Kecil","03.01"
"6303012028","Handil Baru","03.01"
"6303012030","Balimau","03.01"
"6303012031","Sei/Sungai Musang","03.01"
"6303021001","Kertak Hanyar I","03.02"
"6303021008","Manarap Lama","03.02"
"6303021015","Mandarsari (Mandar Sari)","03.02"
"6303022005","Pemangkih Laut (Pemangkih Baru)","03.02"
"6303022006","Simpang Empat","03.02"
"6303022007","Sei/Sungai Lakum","03.02"
"6303022009","Manarap Baru","03.02"
"6303022010","Kertak Hanyar II (Kertakhanyar II)","03.02"
"6303022014","Pasar Kamis (Pasar Kemis)","03.02"
"6303022016","Manarap Tengah","03.02"
"6303022017","Belayung Baru","03.02"
"6303022021","Benua Hanyar (Banua Hanyar)","03.02"
"6303022022","Mekar Raya","03.02"
"6303031001","Gambut","03.03"
"6303031014","Gambut Barat","03.03"
"6303032002","Sei/Sungai Kupang","03.03"
"6303032003","Guntung Papuyu","03.03"
"6303032004","Makmur","03.03"
"6303032005","Tambak Sirang Darat","03.03"
"6303032006","Tambak Sirang Laut","03.03"
"6303032007","Malintang","03.03"
"6303032008","Kayu Bawang","03.03"
"6303032009","Banyu Hirang","03.03"
"6303032010","Guntung Ujung","03.03"
"6303032011","Tambak Sirang Baru","03.03"
"6303032012","Malintang Baru","03.03"
"6303032013","Keladan Baru","03.03"
"6303041001","Sei/Sungai Lulut","03.04"
"6303042002","Sei/Sungai Bakung","03.04"
"6303042003","Sei/Sungai Tandipah","03.04"
"6303042004","Lok Baintan","03.04"
"6303042005","Gudang Hirang","03.04"
"6303042006","Sungai Pinang (Sei / Sungai Pinang Lama)","03.04"
"6303042007","Pembantanan","03.04"
"6303042008","Pemakuan","03.04"
"6303042009","Sei/Sungai Tabuk Kota","03.04"
"6303042010","Sei/Sungai Tabuk Keramat","03.04"
"6303042011","Lok Buntar (Lokbuntar)","03.04"
"6303042012","Gudang Tengah","03.04"
"6303042013","Pejambuan","03.04"
"6303042014","Keliling Benteng Ilir","03.04"
"6303042015","Sei/Sungai Pinang Baru","03.04"
"6303042016","Paku Alam","03.04"
"6303042017","Liok Baintan Dalam (Lok Baintan Dalam)","03.04"
"6303042018","Pematang Panjang","03.04"
"6303042019","Sei/Sungai Bangkal","03.04"
"6303042020","Tajau Landung","03.04"
"6303042021","Abumbun Jaya","03.04"
"6303051001","Keraton","03.05"
"6303051002","Jawa","03.05"
"6303051003","Pasayangan (Pesayangan)","03.05"
"6303051004","Murung Keraton","03.05"
"6303051005","Sei/Sungai Paring","03.05"
"6303051055","Tanjung Rema Darat","03.05"
"6303051059","Sekumpul","03.05"
"6303052009","Sei/Sungai Sipai","03.05"
"6303052010","Pasayangan Selatan","03.05"
"6303052011","Tanjung Rema","03.05"
"6303052012","Bincau","03.05"
"6303052013","Murung Kenanga","03.05"
"6303052015","Tunggul Irang","03.05"
"6303052016","Tambak Baru","03.05"
"6303052034","Cindai Alus","03.05"
"6303052036","Tungkaran","03.05"
"6303052037","Tambak Baru Ulu","03.05"
"6303052040","Bincau Muara","03.05"
"6303052042","Tunggul Irang Ilir","03.05"
"6303052043","Tunggul Irang Ulu","03.05"
"6303052051","Labuan Tabu","03.05"
"6303052052","Indra Sari","03.05"
"6303052054","Jawa Laut","03.05"
"6303052056","Pasayangan Utara","03.05"
"6303052057","Pasayangan Barat","03.05"
"6303052058","Tambak Baru Ilir","03.05"
"6303062001","Kiram","03.06"
"6303062002","Mandiangin Barat (Mandi Angin Barat)","03.06"
"6303062003","Karang Intan","03.06"
"6303062004","Pandak Daun","03.06"
"6303062005","Jingah Habang Hulu (Jingah Habang Ulu)","03.06"
"6303062006","Mali Mali","03.06"
"6303062007","Lok Tangga (Loktangga)","03.06"
"6303062008","Lihung","03.06"
"6303062009","Biih","03.06"
"6303062010","Panyambaran (Penyambaran)","03.06"
"6303062011","Sei/Sungai Alang","03.06"
"6303062012","Sei/Sungai Asam","03.06"
"6303062013","Mandikapau Timur (Mandi Kapau Timur)","03.06"
"6303062014","Awang Bangkal Barat","03.06"
"6303062015","Awang Bangkal Timur","03.06"
"6303062016","Sei/Sungai Besar","03.06"
"6303062017","Mandiangin Timur (Mandi Angin Timur)","03.06"
"6303062018","Pasar Lama","03.06"
"6303062019","Jingah Habang Hilir (Jingah Habang Ilir)","03.06"
"6303062020","Sei/Sungai Arfat","03.06"
"6303062021","Padang Panjang","03.06"
"6303062022","Sei/Sungai Landas","03.06"
"6303062023","Abirau","03.06"
"6303062024","Pulau Nyiur","03.06"
"6303062025","Mandi Kapau Barat","03.06"
"6303062026","Balau","03.06"
"6303072001","Pingaran (Pingaran Ilir)","03.07"
"6303072002","Jati Baru (Jati)","03.07"
"6303072003","Pasar Jati","03.07"
"6303072004","Danau Salak","03.07"
"6303072005","Tambak Danau","03.07"
"6303072006","Kaliukan","03.07"
"6303072007","Sei/Sungai Alat","03.07"
"6303072008","Pingaran Ulu","03.07"
"6303072009","Astambul Kota (Astambul)","03.07"
"6303072010","Astambul Seberang","03.07"
"6303072011","Sei/Sungai Tuan Ulu","03.07"
"6303072012","Benua Anyar Sungai Tuan","03.07"
"6303072013","Kelampaian Ilir","03.07"
"6303072014","Kelampaian Ulu (Kalampayan Ulu)","03.07"
"6303072015","Limamar","03.07"
"6303072016","Lok Gabang (Lokgabang)","03.07"
"6303072017","Pematang Hambawang","03.07"
"6303072018","Kelampaian Tengah","03.07"
"6303072019","Tambangan","03.07"
"6303072020","Benua Anyar Danau Salak","03.07"
"6303072021","Sei/Sungai Tuan Ilir","03.07"
"6303072022","Minggu Raya (Munggu Raya)","03.07"
"6303082005","Paku","03.08"
"6303082006","Simpang Empat","03.08"
"6303082007","Lok Cantung (Lokcantung)","03.08"
"6303082008","Tanah Intan","03.08"
"6303082009","Sei/Sungai Raya","03.08"
"6303082010","Sungkai","03.08"
"6303082011","Sei/Sungai Langsat","03.08"
"6303082014","Lawiran","03.08"
"6303082017","Batu Balian","03.08"
"6303082018","Cabi","03.08"
"6303082019","Berkat Mulia (Berkat Mulya)","03.08"
"6303082021","Sungai Baru (Sungkai Baru)","03.08"
"6303082022","Paring Tali","03.08"
"6303082025","Pasar Lama","03.08"
"6303082026","Sei/Sungai Tabuk","03.08"
"6303092001","Maniapun","03.09"
"6303092002","Lok Tunggul (Loktunggul)","03.09"
"6303092003","Lobang Baru","03.09"
"6303092004","Pengaron","03.09"
"6303092005","Benteng","03.09"
"6303092006","Ati'im (Ati Im)","03.09"
"6303092007","Alimukim","03.09"
"6303092008","Penyiuran (Panyiuran)","03.09"
"6303092009","Antaraku","03.09"
"6303092010","Mangkauk","03.09"
"6303092015","Kertak Empat","03.09"
"6303092018","Lumpangi","03.09"
"6303102001","Kupang Rejo","03.10"
"6303102002","Sei/Sungai Pinang","03.10"
"6303102003","Kahelaan","03.10"
"6303102004","Rantau Nangka","03.10"
"6303102005","Rantau Bakula","03.10"
"6303102006","Belimbing Lama","03.10"
"6303102010","Sumber Baru","03.10"
"6303102011","Belimbing Baru","03.10"
"6303102012","Pakutik","03.10"
"6303102013","Sumber Harapan","03.10"
"6303102015","Hakim Makmur","03.10"
"6303112001","Tiwingan (Tiwingan Lama)","03.11"
"6303112002","Kala'an (Kalaan)","03.11"
"6303112003","Benua Riam","03.11"
"6303112004","Bunglai","03.11"
"6303112005","Apuai","03.11"
"6303112006","Rantau Bujur","03.11"
"6303112007","Artain","03.11"
"6303112008","Rantau Balai","03.11"
"6303112009","Tiwingan Baru","03.11"
"6303112010","Belangian","03.11"
"6303112011","Aranio","03.11"
"6303112012","Pa'au (Paau)","03.11"
"6303122001","Baru","03.12"
"6303122002","Bawahan Pasar","03.12"
"6303122003","Bawahan Seberang","03.12"
"6303122004","Pematang Danau","03.12"
"6303122005","Surian","03.12"
"6303122006","Mataraman","03.12"
"6303122007","Simpang Tiga","03.12"
"6303122008","Bawahan Selan","03.12"
"6303122009","Takuti","03.12"
"6303122010","Pasiraman","03.12"
"6303122011","Lok Tamu","03.12"
"6303122012","Sei/Sungai Jati","03.12"
"6303122013","Mangkalawat (Mangka Lawat)","03.12"
"6303122014","Gunung Ulin","03.12"
"6303122015","Tanah Abang","03.12"
"6303132001","Pindahan Baru","03.13"
"6303132002","Handil Purai","03.13"
"6303132003","Kampung Baru","03.13"
"6303132004","Lawahan","03.13"
"6303132005","Babirik","03.13"
"6303132006","Jambu Burung","03.13"
"6303132007","Tambak Padi","03.13"
"6303132008","Haur Kuning","03.13"
"6303132009","Jambu Raya","03.13"
"6303132010","Rumpiang","03.13"
"6303132011","Salat Makmur (Selat Makmur)","03.13"
"6303132012","Muara Halayung","03.13"
"6303142001","Telok Selong","03.14"
"6303142002","Sei/Sungai Batang","03.14"
"6303142003","Sei/Sungai Batang Ilir","03.14"
"6303142004","Sungai Ranggas","03.14"
"6303142005","Panggalaman (Penggalaman)","03.14"
"6303142006","Keliling Benteng Ulu","03.14"
"6303142007","Antasan Sutun","03.14"
"6303142008","Sungai Ranggas Ulu","03.14"
"6303142009","Sungai Ranggas Hambuku","03.14"
"6303142010","Keliling Benteng Tengah","03.14"
"6303142011","Teluk Selong Ulu (Telok Selong Ulu)","03.14"
"6303142012","Tangkas","03.14"
"6303142013","Sungai Ranggas Tengah","03.14"
"6303152001","Pekauman","03.15"
"6303152002","Keramat","03.15"
"6303152003","Antasan Senor","03.15"
"6303152004","Tambak Anyar","03.15"
"6303152005","Melayu (Melayu Ulu)","03.15"
"6303152006","Melayu Ilir","03.15"
"6303152007","Akar Begantung Ulu (Akar Bagantung)","03.15"
"6303152008","Dalam Pagar","03.15"
"6303152009","Tambak Anyar Ulu","03.15"
"6303152010","Pematang Baru","03.15"
"6303152011","Melayu Tengah","03.15"
"6303152012","Akar Baru","03.15"
"6303152013","Dalam Pagar Ulu","03.15"
"6303152014","Pekauman Ulu","03.15"
"6303152015","Mekar","03.15"
"6303152016","Tambak Anyar Ilir","03.15"
"6303152017","Sei/Sungai Kitano","03.15"
"6303152018","Keramat Baru","03.15"
"6303152019","Pekauman Dalam","03.15"
"6303152020","Antasan Senor Ilir","03.15"
"6303162001","Madurejo","03.16"
"6303162002","Baliangin","03.16"
"6303162003","Gunung Batu","03.16"
"6303162004","Batang Banyu","03.16"
"6303162005","Sei/Sungai Lurus","03.16"
"6303162006","Batu Tanam","03.16"
"6303162007","Pasar Baru","03.16"
"6303172001","Paramasan Atas (Peramasan Atas)","03.17"
"6303172002","Paramasan Bawah (Peramasan Bawah)","03.17"
"6303172003","Remo","03.17"
"6303172004","Angkipih","03.17"
"6303182001","Rantau Bujur","03.18"
"6303182002","Lok Tanah (Loktanah)","03.18"
"6303182003","Telaga Baru","03.18"
"6303182004","Rampah","03.18"
"6303192001","Tatah Bangkal","03.19"
"6303192002","Bangkal Tengah","03.19"
"6303192003","Layap Baru","03.19"
"6303192004","Tatah Layap","03.19"
"6303192005","Mekar Sari","03.19"
"6303192006","Pandan Sari","03.19"
"6303192007","Tampang Awang","03.19"
"6303192008","Pemangkih Darat","03.19"
"6303192009","Pemangkih Baru","03.19"
"6303192010","Pemangkih Tengah","03.19"
"6303192011","Jaruju","03.19"
"6303192012","Jaruju Laut","03.19"
"6303192013","Taibah Raya","03.19"
"6303202001","Keramat Mina","03.20"
"6303202002","Garis Hanyar","03.20"
"6303202003","Cintapuri","03.20"
"6303202004","Surian Hanyar","03.20"
"6303202005","Benua Anyar","03.20"
"6303202006","Alalak Padang","03.20"
"6303202007","Makmur Karya","03.20"
"6303202008","Simpang Lima","03.20"
"6303202009","Karya Makmur","03.20"
"6303202010","Sindang Jaya","03.20"
"6303202011","Sumber Sari","03.20"
"6304012001","Kuala Lupak","04.01"
"6304012002","Sei/Sungai Telan Besar","04.01"
"6304012003","Sei/Sungai Telan Kecil","04.01"
"6304012004","Tabunganen Muara","04.01"
"6304012005","Tabunganen Tengah","04.01"
"6304012006","Karya Baru","04.01"
"6304012007","Tabunganen Perumus (Tabunganen Pemurus)","04.01"
"6304012008","Sei/Sungai Teras Dalam","04.01"
"6304012009","Sei/Sungai Jingah Besar","04.01"
"6304012010","Tabunganen Kecil","04.01"
"6304012011","Sei/Sungai Teras Luar","04.01"
"6304012012","Sei/Sungai Telan Muara","04.01"
"6304012013","Beringin Kencana","04.01"
"6304012014","Tanggul Rejo","04.01"
"6304022001","Purwosari II","04.02"
"6304022002","Purwosari I","04.02"
"6304022003","Tamban Bangun","04.02"
"6304022004","Tamban Muara","04.02"
"6304022005","Tamban Kecil","04.02"
"6304022006","Tinggiran II Luar (Tinggiran Luar II)","04.02"
"6304022007","Jelapat I","04.02"
"6304022008","Tamban Muara Baru","04.02"
"6304022009","Purwosari Baru","04.02"
"6304022010","Sekata Baru","04.02"
"6304022011","Koanda","04.02"
"6304022012","Damsari","04.02"
"6304022013","Sidorejo","04.02"
"6304022014","Jelapat Baru","04.02"
"6304022015","Tamban Bangun Baru","04.02"
"6304022016","Tamban Sari Baru","04.02"
"6304032001","Andaman","04.03"
"6304032002","Hilir Mesjid","04.03"
"6304032003","Anjir Pasar Kota","04.03"
"6304032004","Banyiur","04.03"
"6304032005","Gandaraya","04.03"
"6304032006","Gandaria","04.03"
"6304032007","Anjir Pasar Kota II","04.03"
"6304032008","Andaman II","04.03"
"6304032009","Anjir Seberang Pasar II","04.03"
"6304032010","Anjir Seberang Pasar I","04.03"
"6304032011","Anjir Pasar Lama","04.03"
"6304032012","Pandan Sari","04.03"
"6304032013","Mentaren","04.03"
"6304032014","Barunai Baru","04.03"
"6304032015","Danau Karya","04.03"
"6304042001","Anjir Serapat Muara","04.04"
"6304042002","Anjir Muara Kota","04.04"
"6304042003","Patih Muhur","04.04"
"6304042004","Anjir Muara Kota Tengah","04.04"
"6304042005","Anjir Serapat Lama","04.04"
"6304042006","Anjir Serapat Baru","04.04"
"6304042007","Anjir Muara Lama","04.04"
"6304042008","Sei/Sungai Punggu","04.04"
"6304042009","Anjir Serapat Baru I","04.04"
"6304042010","Patih Muhur Baru","04.04"
"6304042011","Sei/Sungai Punggu Baru","04.04"
"6304042012","Anjir Serapat Muara I","04.04"
"6304042013","Sepakat Barsama (Sepakat Bersama)","04.04"
"6304042014","Marabahan Baru","04.04"
"6304042015","Beringin Jaya","04.04"
"6304051001","Berangas Barat","04.05"
"6304051002","Berangas","04.05"
"6304051003","Handil Bakti","04.05"
"6304052004","Pulau Alalak","04.05"
"6304052005","Pulau Sewangi","04.05"
"6304052006","Pulau Sugara","04.05"
"6304052007","Sei/Sungai Lumbah","04.05"
"6304052008","Berangas Timur","04.05"
"6304052009","Sei Semangat Bhakti (Semangat Bakti)","04.05"
"6304052010","Sei/Sungai Pitung","04.05"
"6304052011","Belandean Muara","04.05"
"6304052012","Belandean","04.05"
"6304052013","Tanjung Harapan","04.05"
"6304052014","Semangat Dalam","04.05"
"6304052015","Beringin","04.05"
"6304052016","Semangat Karya","04.05"
"6304052017","Panca Karya","04.05"
"6304052018","Tatah Mesjid","04.05"
"6304062001","Terantang","04.06"
"6304062002","Tanipah","04.06"
"6304062003","Puntik Luar","04.06"
"6304062004","Puntik Dalam","04.06"
"6304062005","Tabing Rimbah","04.06"
"6304062006","Pantai Hambawang","04.06"
"6304062009","Tatah Alayung","04.06"
"6304062011","Puntik Tengah","04.06"
"6304062014","Lokrawa (Lok Rawa)","04.06"
"6304062015","Sei/Sungai Ramania","04.06"
"6304062016","Bangkit Baru","04.06"
"6304062017","Antasan Segera (Antasan Segara)","04.06"
"6304062020","Karang Bunga","04.06"
"6304062021","Karang Indah","04.06"
"6304072001","Sei/Sungai Pantai","04.07"
"6304072002","Pindahan Baru","04.07"
"6304072003","Sei/Sungai Gampa Asahi","04.07"
"6304072004","Sei/Sungai Gampa","04.07"
"6304072005","Sei/Sungai Sahurai","04.07"
"6304072006","Simpang Arya (Simpang Arja)","04.07"
"6304072007","Sinar Baru","04.07"
"6304072008","Sei/Sungai Bamban","04.07"
"6304072009","Danda Jaya","04.07"
"6304082001","Murung Keramat","04.08"
"6304082002","Sei/Sungai Seluang","04.08"
"6304082003","Belawang","04.08"
"6304082004","Bambangin","04.08"
"6304082005","Sukaramai","04.08"
"6304082006","Sei/Sungai Seluang Pasar","04.08"
"6304082007","Samuda","04.08"
"6304082008","Parimata","04.08"
"6304082009","Karang Dukuh","04.08"
"6304082010","Patih Selera (Patih Salera)","04.08"
"6304082011","Karang Buah","04.08"
"6304082012","Binaan Baru","04.08"
"6304082013","Rangga Surya","04.08"
"6304092001","Sei/Sungai Kambat","04.09"
"6304092002","Sei/Sungai Rasau","04.09"
"6304092003","Simpang Nungki","04.09"
"6304092004","Sawahan","04.09"
"6304092005","Bantuil","04.09"
"6304092006","Badandan","04.09"
"6304092007","Sei/Sungai Tunjang","04.09"
"6304092008","Sei/Sungai Raya","04.09"
"6304101001","Lepasan","04.10"
"6304102002","Banua Anyar (Benua Anyar)","04.10"
"6304102003","Murung Raya","04.10"
"6304102004","Palingkau","04.10"
"6304102005","Balukung","04.10"
"6304102006","Banitan","04.10"
"6304102007","Batik","04.10"
"6304102008","Bahalayung","04.10"
"6304102009","Sungai Selirik (Sei / Sungai Lirik)","04.10"
"6304112001","Jambu Baru","04.11"
"6304112002","Jambu","04.11"
"6304112003","Kabuau","04.11"
"6304112004","Jarenang","04.11"
"6304112005","Tabatan","04.11"
"6304112006","Kuripan","04.11"
"6304112007","Tabatan Baru","04.11"
"6304112008","Asia Baru","04.11"
"6304112009","Rimbun Tulang","04.11"
"6304122001","Pantang Raya","04.12"
"6304122002","Tabukan Raya","04.12"
"6304122003","Teluk Tamba","04.12"
"6304122004","Rantau Bamban","04.12"
"6304122005","Tamba Jaya","04.12"
"6304122006","Muara Pulau","04.12"
"6304122007","Karya Indah","04.12"
"6304122008","Bandar Karya","04.12"
"6304122009","Karya Makmur","04.12"
"6304122010","Karya Jadi","04.12"
"6304122011","Pantang Baru","04.12"
"6304132001","Mekarsari (Mekar Sari)","04.13"
"6304132002","Tamban Raya","04.13"
"6304132003","Tinggiran Tengah","04.13"
"6304132004","Tinggiran Darat","04.13"
"6304132005","Jelapat II","04.13"
"6304132006","Tamban Raya Baru","04.13"
"6304132007","Tinggiran Baru","04.13"
"6304132008","Karang Mekar","04.13"
"6304132009","Indah Sari","04.13"
"6304142001","Barambai","04.14"
"6304142002","Sei/Sungai Kali","04.14"
"6304142003","Pendalaman","04.14"
"6304142004","Handil Barabai","04.14"
"6304142005","Bagagap","04.14"
"6304142006","Barambai Karya Tani","04.14"
"6304142007","Pendalaman Baru","04.14"
"6304142008","Karya Baru","04.14"
"6304142009","Barambai Kolam Kiri","04.14"
"6304142010","Barambai Kolam Kanan","04.14"
"6304142011","Barambai Kolam Kiri Dalam (Kolam Kiri Dalam)","04.14"
"6304151001","Marabahan Kota","04.15"
"6304151002","Ulu Benteng","04.15"
"6304152003","Penghulu","04.15"
"6304152004","Bagus","04.15"
"6304152005","Baliuk","04.15"
"6304152006","Antar Baru","04.15"
"6304152007","Antar Jaya","04.15"
"6304152008","Antar Raya","04.15"
"6304152009","Sido Makmur (Sidomakmur)","04.15"
"6304152010","Karya Maju","04.15"
"6304162001","Kolam Kiri","04.16"
"6304162002","Roham Raya","04.16"
"6304162003","Simpang Jaya","04.16"
"6304162004","Tumih","04.16"
"6304162005","Pinang Habang","04.16"
"6304162006","Waringin Kencana","04.16"
"6304162007","Babat Raya","04.16"
"6304162008","Kolam Kanan","04.16"
"6304162009","Sidomulyo (Sido Mulyo)","04.16"
"6304162010","Kolam Makmur","04.16"
"6304162011","Surya Kanta","04.16"
"6304162012","Sumber Rahayu","04.16"
"6304162013","Dwipasari (Dwi Pasari)","04.16"
"6304172001","Sampurna","04.17"
"6304172002","Jejangkit Barat","04.17"
"6304172003","Bahandang","04.17"
"6304172004","Jejangkit Timur","04.17"
"6304172005","Cahaya Baru","04.17"
"6304172006","Jejangkit Pasar","04.17"
"6304172007","Jejangkit Muara","04.17"
"6305011001","Binuang","05.01"
"6305011017","Karang Putih","05.01"
"6305011018","Raya Belanti","05.01"
"6305012003","Tungkap","05.01"
"6305012006","A Yani Pura","05.01"
"6305012007","Pulaupinang (Pulau Pinang)","05.01"
"6305012008","Pualam Sari","05.01"
"6305012009","Gunungbatu (Gunung Batu)","05.01"
"6305012012","Pulaupinang Utara (Pulau Pinang Utara)","05.01"
"6305012016","Padang Sari","05.01"
"6305012019","Mekarsari","05.01"
"6305021004","Tambarangan","05.02"
"6305022001","Tatakan","05.02"
"6305022002","Suato Tatakan","05.02"
"6305022005","Sawang","05.02"
"6305022006","Lawahan","05.02"
"6305022007","Timbaan","05.02"
"6305022009","Rumintin","05.02"
"6305022011","Cempaka","05.02"
"6305022012","Harapan Masa","05.02"
"6305022016","Tandui","05.02"
"6305022017","Hatiwin","05.02"
"6305032001","Pandulangan","05.03"
"6305032002","Labung","05.03"
"6305032003","Mandurian","05.03"
"6305032004","Serawi","05.03"
"6305032005","Pematang Karangan Hulu","05.03"
"6305032006","Pematang Karangan","05.03"
"6305032007","Pandahan","05.03"
"6305032008","Pematang Karangan Hilir","05.03"
"6305032009","Hiyung","05.03"
"6305032010","Andhika","05.03"
"6305032011","Sukaramai","05.03"
"6305032012","Tirik","05.03"
"6305032013","Kepayang","05.03"
"6305032014","Batang Lantik","05.03"
"6305032015","Mandurian Hilir","05.03"
"6305032016","Sei/Sungai Bahalang","05.03"
"6305032017","Papagan Makmur","05.03"
"6305041001","Rangda Malingkung","05.04"
"6305041002","Kupang","05.04"
"6305041003","Rantau Kanan","05.04"
"6305041004","Rantau Kiwa","05.04"
"6305042005","Keramat","05.04"
"6305042006","Antasari","05.04"
"6305042007","Jingah Babaris","05.04"
"6305042008","Banua Hanyar","05.04"
"6305042009","Banua Halat Kiri","05.04"
"6305042010","Banua Halat Kanan","05.04"
"6305042011","Perintis Raya","05.04"
"6305042012","Kakaran","05.04"
"6305042013","Antasan Hilir (Antasari Hilir)","05.04"
"6305042014","Lumbu Raya","05.04"
"6305042015","Banua Halar Hulu (Banua Hanyar Hulu)","05.04"
"6305042016","Badaun","05.04"
"6305052001","Margasari Hulu (Margasari Ulu)","05.05"
"6305052002","Candi Laras","05.05"
"6305052003","Baringin A","05.05"
"6305052004","Marampiau","05.05"
"6305052005","Pabaungan Hilir","05.05"
"6305052006","Pabaungan Hulu","05.05"
"6305052007","Sei/Sungai Rutas","05.05"
"6305052008","Baringin B","05.05"
"6305052009","Marampiau Hilir","05.05"
"6305052010","Sei/Sungai Rutas Hulu","05.05"
"6305052011","Baulin","05.05"
"6305052012","Pabaungan Pantai","05.05"
"6305062001","Keladan (Kaladan)","05.06"
"6305062002","Sungai Selai (Sei / Sungai Salai)","05.06"
"6305062003","Pariok","05.06"
"6305062004","Margasari Hilir (Margasari Ilir)","05.06"
"6305062005","Batalas","05.06"
"6305062006","Rawana","05.06"
"6305062007","Buas Buas","05.06"
"6305062008","Teluk Haur","05.06"
"6305062009","Sei/Sungai Puting","05.06"
"6305062010","Sawaja","05.06"
"6305062011","Sungai Selai Hilir (Sei / Sungai Salai Hilir)","05.06"
"6305062012","Buas Buas Hilir","05.06"
"6305062013","Rawana Hulu","05.06"
"6305072001","Parigi Kecil","05.07"
"6305072002","Bakarangan","05.07"
"6305072003","Parigi","05.07"
"6305072004","Paul","05.07"
"6305072005","Gadung","05.07"
"6305072006","Bundung","05.07"
"6305072007","Tangkawang","05.07"
"6305072008","Waringin","05.07"
"6305072009","Gadung Keramat (Gadung Karamat)","05.07"
"6305072010","Masta","05.07"
"6305072011","Ketapang","05.07"
"6305072012","Tangkawang Baru","05.07"
"6305082001","Pipitak Jaya","05.08"
"6305082002","Miawa","05.08"
"6305082003","Batu Ampar","05.08"
"6305082004","Harakit","05.08"
"6305082005","Batung","05.08"
"6305082006","Balawaian","05.08"
"6305082007","Baramban","05.08"
"6305082008","Buniin Jaya (Buni In Jaya)","05.08"
"6305092001","Kalumpang","05.09"
"6305092002","Banua Padang","05.09"
"6305092003","Bungur","05.09"
"6305092004","Banua Padang Hilir","05.09"
"6305092005","Shabah","05.09"
"6305092006","Hangui","05.09"
"6305092007","Rantau Bujur","05.09"
"6305092008","Purut","05.09"
"6305092009","Bungur Baru","05.09"
"6305092010","Timbung","05.09"
"6305092011","Paring Guling","05.09"
"6305092012","Linuh","05.09"
"6305101007","Bitahan","05.10"
"6305102001","Binderang","05.10"
"6305102002","Parandakan","05.10"
"6305102003","Lokpaikat","05.10"
"6305102004","Bataratat","05.10"
"6305102005","Bitahan Baru","05.10"
"6305102006","Puncak Harapan","05.10"
"6305102008","Budi Mulya","05.10"
"6305102009","Ayunan Papan","05.10"
"6305112001","Salam Babaris","05.11"
"6305112002","Suato Lama","05.11"
"6305112003","Kambang Habang Lama","05.11"
"6305112004","Pantai Cabe","05.11"
"6305112005","Suato Baru","05.11"
"6305112006","Kambang Habang Baru","05.11"
"6305122001","Tarungin","05.12"
"6305122002","Matang Batas","05.12"
"6305122003","Hatungun","05.12"
"6305122004","Burakai","05.12"
"6305122005","Batu Hapu","05.12"
"6305122006","Kambang Kuning","05.12"
"6305122007","Asam Randah","05.12"
"6305122008","Bagak","05.12"
"6306012001","Hamalau","06.01"
"6306012002","Telaga Bidadari","06.01"
"6306012003","Karasikan","06.01"
"6306012004","Sei/Sungai Raya Utara","06.01"
"6306012005","Sei/Sungai Raya Selatan","06.01"
"6306012006","Hariti","06.01"
"6306012007","Ida Manggala","06.01"
"6306012008","Bumi Berkat (Bumi Barkat)","06.01"
"6306012009","Batang Kulur Kiri","06.01"
"6306012010","Batang Kulur Tengah","06.01"
"6306012011","Batang Kulur Kanan","06.01"
"6306012012","Baru","06.01"
"6306012013","Tamiyang","06.01"
"6306012014","Asam","06.01"
"6306012015","Sei/Sungai Kali","06.01"
